MatchDate,HomeTeam,AwayTeam,Full Time Home Team Goals,Full Time Away Team Goals,Full Time Result,Half Time Home Team Goals,Half Time Away Team Goals,Half Time Result,Referee,Home Team Shots,Away Team Shots,Home Team Shots on Target,Away Team Shots on Target,Home Team Fouls Committed,Away Team Fouls Committed,Home Team Corners,Away Team Corners,Home Team Yellow Cards,Away Team Yellow Cards,Home Team Red Cards,Away Team Red Cards,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,Home,Draw,Away
14/01/2012,Liverpool,Stoke,0,0,D,0,0,D,H Webb,13,3,5,1,6,11,11,1,0,3,0,0,1.4,4.33,9,1.45,4.25,8,1.4,4.5,7,1.45,3.9,6.5,1.44,4,8,1.4,4.333,8,1.423333333,4.218833333,7.75
14/01/2012,Man United,Bolton,3,0,H,1,0,H,P Walton,19,11,9,5,7,7,11,3,0,1,0,0,1.14,8,17,1.16,7,15.5,1.15,7,15,1.17,5.8,13,1.17,6.5,17,1.15,7.5,15,1.156666667,6.966666667,15.41666667
14/01/2012,Tottenham,Wolves,1,1,D,0,1,A,M Jones,22,5,10,3,6,12,8,1,1,3,0,0,1.25,5.5,13,1.28,5.25,10,1.25,5.5,10,1.3,4.8,8.5,1.25,5.5,12,1.25,5.5,12,1.263333333,5.341666667,10.91666667
14/01/2012,West Brom,Norwich,1,2,A,0,1,A,M Dean,16,7,8,4,6,14,10,5,0,1,0,0,2,3.4,3.8,2,3.25,3.8,2,3.2,3.75,2,3.3,3.3,2,3.3,3.75,2,3.4,3.6,2,3.308333333,3.666666667
15/01/2012,Newcastle,QPR,1,0,H,1,0,H,C Foy,9,15,4,9,5,9,3,2,0,4,0,0,1.73,3.6,5,1.78,3.7,4.6,1.75,3.5,4.5,1.65,3.5,4.6,1.73,3.5,5,1.727,3.5,4.8,1.727833333,3.55,4.75
15/01/2012,Swansea,Arsenal,3,2,H,1,1,D,M Oliver,9,14,5,9,9,9,9,2,0,0,0,0,4.75,3.5,1.8,4.6,3.7,1.78,4.5,3.5,1.75,4.4,3.45,1.72,5,3.6,1.7,4.5,3.6,1.75,4.625,3.558333333,1.75
16/01/2012,Wigan,Man City,0,1,A,0,1,A,M Atkinson,7,12,4,8,16,15,4,5,3,3,0,0,9,4.33,1.4,7.75,4.4,1.4,8,4.2,1.4,7,4.1,1.4,9,4.5,1.36,8,4.333,1.35,8.125,4.3105,1.385
21/01/2012,Bolton,Liverpool,3,1,H,2,1,H,K Friend,15,11,8,8,10,13,5,5,0,2,0,0,6,3.75,1.62,5.5,3.8,1.6,5.5,3.6,1.62,4.6,3.5,1.65,5.5,3.5,1.67,5.75,3.6,1.615,5.475,3.625,1.629166667
21/01/2012,Everton,Blackburn,1,1,D,1,0,H,M Halsey,15,14,8,8,15,13,5,8,2,2,0,0,1.53,4,6.5,1.5,4,6.5,1.53,3.75,6.5,1.6,3.6,5,1.62,3.5,6,1.55,3.75,6.25,1.555,3.766666667,6.125
21/01/2012,Fulham,Newcastle,5,2,H,0,1,A,L Mason,10,15,7,9,8,12,2,6,0,4,0,0,2,3.4,3.8,2,3.4,3.9,2,3.25,3.75,2.1,3.3,3.1,2.05,3.3,3.6,2,3.4,3.6,2.025,3.341666667,3.625
21/01/2012,Norwich,Chelsea,0,0,D,0,0,D,M Clattenburg,5,19,3,9,5,4,1,11,0,0,0,0,5.5,4,1.62,5.25,3.9,1.6,5,3.8,1.62,5,3.6,1.6,6,3.6,1.6,5.5,3.75,1.6,5.375,3.775,1.606666667
21/01/2012,QPR,Wigan,3,1,H,2,0,H,J Moss,16,9,8,4,10,15,7,1,2,2,0,0,2,3.4,3.8,2.05,3.3,3.6,2,3.25,3.75,2,3.3,3.3,1.95,3.3,4,2,3.4,3.6,2,3.325,3.675
21/01/2012,Stoke,West Brom,1,2,A,0,1,A,A Taylor,10,15,3,6,10,10,5,1,0,0,0,0,1.91,3.4,4.2,1.85,3.45,4.2,1.9,3.3,4,1.75,3.4,4.3,1.83,3.4,4.33,1.909,3.5,3.8,1.858166667,3.408333333,4.138333333
21/01/2012,Sunderland,Swansea,2,0,H,1,0,H,C Foy,7,11,2,4,9,6,2,4,0,0,0,0,1.91,3.4,4.2,1.91,3.25,4.2,1.85,3.25,4.33,1.8,3.4,4,1.83,3.4,4.33,1.833,3.4,4.333,1.8555,3.35,4.232166667
21/01/2012,Wolves,Aston Villa,2,3,A,2,1,H,M Oliver,13,11,9,5,11,8,12,3,1,0,1,0,2.5,3.25,2.88,2.5,3.25,2.9,2.5,3.2,2.75,2.5,3.2,2.6,2.5,3.2,2.75,2.5,3.25,2.75,2.5,3.225,2.771666667
22/01/2012,Arsenal,Man United,1,2,A,0,1,A,M Dean,12,9,6,5,15,6,0,5,5,2,0,0,2.8,3.4,2.5,2.85,3.4,2.5,2.75,3.25,2.5,2.65,3.15,2.5,2.88,3.1,2.62,2.75,3.3,2.45,2.78,3.266666667,2.511666667
22/01/2012,Man City,Tottenham,3,2,H,0,0,D,H Webb,13,12,7,7,7,10,9,4,2,1,0,0,1.91,3.6,4,1.88,3.6,4.2,1.9,3.5,3.75,1.85,3.4,3.8,1.91,3.25,4.2,1.833,3.5,4.2,1.8805,3.475,4.025
31/01/2012,Everton,Man City,1,0,H,0,0,D,P Walton,9,17,4,11,12,9,3,9,1,2,0,0,4.33,3.5,1.85,4.75,3.5,1.8,4.25,3.4,1.83,4.3,3.4,1.75,4.5,3.3,1.85,4.333,3.5,1.8,4.4105,3.433333333,1.813333333
31/01/2012,Man United,Stoke,2,0,H,1,0,H,M Jones,11,8,7,3,9,14,9,2,1,3,0,0,1.33,5,10,1.28,5.25,10,1.3,5,9,1.25,5,10,1.3,5,11,1.285,5.2,10,1.290833333,5.075,10
31/01/2012,Swansea,Chelsea,1,1,D,1,0,H,A Marriner,7,20,5,10,10,19,1,11,2,3,0,1,4,3.25,2,4.1,3.4,1.88,3.75,3.25,2,3.8,3.4,1.85,4.2,3.3,1.91,4.2,3.4,1.85,4.008333333,3.333333333,1.915
31/01/2012,Tottenham,Wigan,3,1,H,2,0,H,L Probert,20,10,13,6,7,7,5,0,0,1,0,0,1.22,6,15,1.2,6,14.5,1.22,5.5,13,1.25,5,10,1.25,6,12,1.222,5.75,13,1.227,5.708333333,12.91666667
31/01/2012,Wolves,Liverpool,0,3,A,0,0,D,A Taylor,5,23,1,14,6,8,5,4,1,3,0,0,5,3.8,1.7,5.25,3.6,1.65,4.75,3.6,1.7,4.4,3.5,1.7,5,3.5,1.73,5,3.5,1.7,4.9,3.583333333,1.696666667
01/02/2012,Aston Villa,QPR,2,2,D,1,2,A,N Swarbrick,23,3,15,3,3,12,9,3,0,1,0,0,1.8,3.5,4.75,1.78,3.6,4.75,1.8,3.3,4.5,1.8,3.4,4,1.85,3.3,4.5,1.8,3.4,4.5,1.805,3.416666667,4.5
01/02/2012,Blackburn,Newcastle,0,2,A,0,1,A,P Dowd,23,9,12,5,9,17,14,2,1,2,0,0,2.63,3.3,2.7,2.6,3.3,2.6,2.6,3.3,2.6,2.55,3.2,2.55,2.62,3.25,2.62,2.5,3.3,2.7,2.583333333,3.275,2.628333333
01/02/2012,Bolton,Arsenal,0,0,D,0,0,D,C Foy,14,16,8,7,8,10,6,6,1,1,0,0,5,3.75,1.7,5.25,3.9,1.65,5,3.75,1.65,4.6,3.5,1.65,5,3.5,1.73,5.2,3.6,1.666,5.008333333,3.666666667,1.674333333
01/02/2012,Fulham,West Brom,1,1,D,0,0,D,M Halsey,13,15,6,11,6,7,8,7,1,0,0,0,1.83,3.5,4.5,1.83,3.4,4.33,1.85,3.5,4,1.75,3.4,4.3,1.91,3.25,4.33,1.833,3.4,4.333,1.833833333,3.408333333,4.298833333
01/02/2012,Sunderland,Norwich,3,0,H,2,0,H,L Mason,10,12,6,4,6,14,3,6,1,1,0,0,1.91,3.5,4.2,1.8,3.5,4.4,1.9,3.3,4,1.8,3.4,4,1.85,3.3,4.5,1.8,3.4,4.5,1.843333333,3.4,4.266666667
04/02/2012,Arsenal,Blackburn,7,1,H,3,1,H,A Marriner,20,3,11,3,9,14,11,1,2,3,0,1,1.29,5.5,11,1.28,5.25,10,1.25,5.5,11,1.3,4.8,8.5,1.29,5.5,10,1.285,5.2,10,1.2825,5.291666667,10.08333333
04/02/2012,Man City,Fulham,3,0,H,2,0,H,M Dean,16,11,10,8,8,7,4,6,1,3,0,0,1.3,5.5,10,1.28,5.25,10,1.3,5,9,1.3,4.8,8.5,1.25,5.5,12,1.3,5,9.5,1.288333333,5.175,9.833333333
04/02/2012,Norwich,Bolton,2,0,H,0,0,D,L Probert,22,10,9,6,6,6,4,7,0,0,0,0,2,3.5,3.75,2,3.4,3.6,1.95,3.5,3.6,1.9,3.3,3.7,2.05,3.3,3.6,2,3.4,3.6,1.983333333,3.4,3.641666667
04/02/2012,QPR,Wolves,1,2,A,1,0,H,M Clattenburg,13,14,8,6,7,14,7,3,0,3,1,0,1.91,3.6,4,1.85,3.5,4.1,1.9,3.5,3.75,2,3.3,3.3,1.91,3.4,4,1.9,3.4,4,1.911666667,3.45,3.858333333
04/02/2012,Stoke,Sunderland,0,1,A,0,0,D,M Atkinson,9,4,6,2,12,6,5,5,0,1,1,0,2.25,3.25,3.3,2.2,3.2,3.3,2.2,3.25,3.2,2.1,3.2,3.2,2.2,3.3,3.2,2.2,3.25,3.2,2.191666667,3.241666667,3.233333333
04/02/2012,West Brom,Swansea,1,2,A,0,0,D,J Moss,18,15,11,8,11,6,8,7,2,1,0,0,2.1,3.3,3.6,2.15,3.25,3.6,2.1,3.2,3.5,2,3.3,3.3,2.05,3.3,3.6,2.1,3.3,3.4,2.083333333,3.275,3.5
04/02/2012,Wigan,Everton,1,1,D,0,0,D,A Taylor,2,8,1,4,12,8,4,3,2,0,0,0,3.5,3.4,2.1,3.6,3.3,2.05,3.4,3.25,2.1,3.3,3.3,2,3.5,3.3,2.1,3.3,3.3,2.15,3.433333333,3.308333333,2.083333333
05/02/2012,Chelsea,Man United,3,3,D,1,0,H,H Webb,19,14,10,10,14,13,6,6,2,1,0,0,2.5,3.3,2.88,2.55,3.25,2.7,2.5,3.2,2.75,2.4,3.2,2.7,2.5,3.1,2.75,2.5,3.25,2.75,2.491666667,3.216666667,2.755
05/02/2012,Newcastle,Aston Villa,2,1,H,1,1,D,M Halsey,16,13,8,8,6,11,4,4,1,2,0,0,2,3.4,3.8,2,3.3,3.75,2,3.3,3.6,1.9,3.3,3.7,2,3.3,3.75,2.05,3.35,3.5,1.991666667,3.325,3.683333333
06/02/2012,Liverpool,Tottenham,0,0,D,0,0,D,M Oliver,15,9,10,6,6,11,7,4,2,2,0,0,2,3.4,3.8,2.15,3.3,3.6,2.05,3.3,3.5,2.15,3.2,3.1,2.15,3.3,3.4,2.1,3.3,3.4,2.1,3.3,3.466666667
11/02/2012,Blackburn,QPR,3,2,H,3,0,H,M Dean,7,25,5,13,11,10,5,6,1,1,0,0,2.38,3.3,3,2.4,3.25,2.9,2.3,3.25,3,2.4,3.2,2.7,2.2,3.2,3.2,2.3,3.3,3,2.33,3.25,2.966666667
11/02/2012,Bolton,Wigan,1,2,A,0,1,A,H Webb,13,10,8,6,19,10,7,7,3,2,0,0,2,3.5,3.75,1.95,3.5,3.7,2,3.4,3.6,2,3.2,3.4,2,3.25,3.6,1.95,3.4,3.75,1.983333333,3.375,3.633333333
11/02/2012,Everton,Chelsea,2,0,H,1,0,H,M Jones,10,8,7,7,13,12,2,4,0,3,0,0,3.25,3.3,2.25,3.4,3.25,2.25,3.1,3.25,2.25,3,3.2,2.2,3.4,3.2,2.1,3.1,3.25,2.25,3.208333333,3.241666667,2.216666667
11/02/2012,Fulham,Stoke,2,1,H,2,0,H,C Foy,11,12,4,4,12,6,5,4,1,2,0,0,1.91,3.5,4,1.95,3.3,3.9,2,3.25,3.75,2,3.2,3.4,2,3.2,3.6,1.95,3.4,3.75,1.968333333,3.308333333,3.733333333
11/02/2012,Man United,Liverpool,2,1,H,0,0,D,P Dowd,11,9,6,6,10,11,4,3,1,1,0,0,1.85,3.6,4.33,1.83,3.6,4.4,1.8,3.5,4.33,1.8,3.4,4,1.83,3.3,4.2,1.833,3.5,4.2,1.823833333,3.483333333,4.243333333
11/02/2012,Sunderland,Arsenal,1,2,A,0,0,D,N Swarbrick,8,10,5,8,7,7,7,3,2,1,0,0,3.5,3.4,2.1,3.4,3.5,2.15,3.25,3.4,2.1,3,3.2,2.2,3.5,3.3,2,3.4,3.3,2.1,3.341666667,3.35,2.108333333
11/02/2012,Swansea,Norwich,2,3,A,1,0,H,M Atkinson,16,18,9,11,6,12,6,8,0,2,0,0,1.83,3.5,4.5,1.8,3.4,4.5,1.85,3.5,4,1.9,3.3,3.7,1.91,3.3,3.75,1.833,3.5,4.2,1.853833333,3.416666667,4.108333333
11/02/2012,Tottenham,Newcastle,5,0,H,4,0,H,A Marriner,18,7,9,3,7,9,4,3,2,1,0,0,1.44,4.33,7.5,1.45,4.25,7,1.45,4,7.5,1.5,3.8,5.7,1.5,3.6,7,1.45,4.2,6.8,1.465,4.03,6.916666667
12/02/2012,Aston Villa,Man City,0,1,A,0,0,D,M Oliver,9,17,5,10,15,5,5,8,3,0,0,0,5.5,3.6,1.67,5.25,3.8,1.67,5,3.6,1.67,4.4,3.5,1.7,5.5,3.5,1.62,4.8,3.6,1.7,5.075,3.6,1.671666667
12/02/2012,Wolves,West Brom,1,5,A,1,1,D,L Mason,10,26,8,16,6,11,12,8,1,0,0,0,2.5,3.25,2.88,2.4,3.4,3,2.3,3.25,3,2.3,3.2,2.8,2.25,3.2,3,2.4,3.2,2.9,2.358333333,3.25,2.93
25/02/2012,Chelsea,Bolton,3,0,H,0,0,D,M Oliver,25,8,16,1,7,13,14,7,0,1,0,0,1.29,5.5,11,1.25,5.5,11.5,1.25,5.5,11,1.28,5,9,1.3,5,10,1.285,5.25,9.5,1.275833333,5.291666667,10.33333333
25/02/2012,Man City,Blackburn,3,0,H,1,0,H,M Jones,20,2,13,2,6,10,10,3,0,2,0,0,1.17,7,17,1.16,7,15.5,1.18,6.5,14,1.17,5.8,13,1.17,6.5,15,1.166,7,15,1.169333333,6.633333333,14.91666667
25/02/2012,Newcastle,Wolves,2,2,D,2,0,H,P Walton,13,7,8,6,8,8,3,3,1,1,0,0,1.57,4,6,1.53,3.9,6.25,1.57,3.75,5.75,1.6,3.6,5,1.57,3.75,6,1.6,3.75,5.5,1.573333333,3.791666667,5.75
25/02/2012,QPR,Fulham,0,1,A,0,1,A,P Dowd,17,7,8,3,17,12,6,5,1,4,1,0,2.63,3.25,2.75,2.55,3.25,2.85,2.5,3.2,2.75,2.55,3.2,2.55,2.5,3.3,2.75,2.55,3.25,2.7,2.546666667,3.241666667,2.725
25/02/2012,West Brom,Sunderland,4,0,H,2,0,H,C Foy,18,10,13,4,6,8,7,0,1,1,0,0,2.4,3.25,3,2.45,3.1,3.1,2.3,3.25,3,2.4,3.2,2.7,2.4,3.3,2.75,2.35,3.3,2.9,2.383333333,3.233333333,2.908333333
25/02/2012,Wigan,Aston Villa,0,0,D,0,0,D,K Friend,14,10,6,3,8,8,14,7,0,4,0,0,2.75,3.25,2.63,2.8,3.2,2.5,2.75,3.2,2.5,2.55,3.2,2.55,2.75,3.3,2.5,2.7,3.3,2.5,2.716666667,3.241666667,2.53
26/02/2012,Arsenal,Tottenham,5,2,H,2,2,D,M Dean,21,8,13,4,15,12,7,5,3,3,0,1,2.5,3.4,2.75,2.5,3.4,2.8,2.4,3.3,2.8,2.4,3.2,2.7,2.5,3.25,2.75,2.4,3.4,2.75,2.45,3.325,2.758333333
26/02/2012,Norwich,Man United,1,2,A,0,1,A,A Marriner,16,11,7,9,9,10,4,4,1,2,0,0,6.5,4,1.53,6.25,4.1,1.5,5.5,4,1.55,5.7,3.8,1.5,6.5,3.8,1.53,6,4,1.533,6.075,3.95,1.523833333
26/02/2012,Stoke,Swansea,2,0,H,2,0,H,H Webb,9,11,6,6,13,7,8,4,1,0,0,0,2.1,3.4,3.5,2.1,3.2,3.6,2.1,3.2,3.5,1.9,3.3,3.7,2.05,3.3,3.6,2.1,3.3,3.4,2.058333333,3.283333333,3.55
03/03/2012,Blackburn,Aston Villa,1,1,D,0,1,A,H Webb,15,17,9,12,9,5,4,8,1,0,0,0,2.38,3.4,3,2.35,3.3,3.1,2.35,3.25,2.9,2.2,3.2,3,2.38,3.3,2.88,2.4,3.3,2.85,2.343333333,3.291666667,2.955
03/03/2012,Liverpool,Arsenal,1,2,A,1,1,D,M Halsey,12,10,4,7,11,9,12,0,0,1,0,0,2,3.5,3.75,2.05,3.4,3.75,2,3.25,3.75,2.05,3.3,3.2,2.05,3.3,3.6,2,3.4,3.6,2.025,3.358333333,3.608333333
03/03/2012,Man City,Bolton,2,0,H,1,0,H,M Clattenburg,23,8,10,5,13,8,7,4,0,0,0,0,1.13,8.5,21,1.11,8.75,18,1.14,7,17,1.15,6.2,14,1.14,7,21,1.125,7.5,19,1.1325,7.491666667,18.33333333
03/03/2012,QPR,Everton,1,1,D,1,1,D,K Friend,22,8,10,5,16,15,7,7,1,2,0,0,3.1,3.25,2.38,3.1,3.1,2.35,3,3.25,2.3,2.7,3.2,2.4,3,3.2,2.38,2.95,3.25,2.35,2.975,3.208333333,2.36
03/03/2012,Stoke,Norwich,1,0,H,0,0,D,M Oliver,11,7,7,5,10,16,8,2,0,2,0,0,1.83,3.5,4.5,1.83,3.5,4.2,1.85,3.5,4,1.9,3.3,3.7,1.91,3.4,4,1.833,3.4,4.333,1.858833333,3.433333333,4.122166667
03/03/2012,West Brom,Chelsea,1,0,H,0,0,D,P Dowd,19,13,11,6,9,10,14,5,3,1,0,0,4.2,3.4,1.91,4.1,3.4,1.87,4,3.3,1.9,4.4,3.5,1.7,4,3.4,1.91,4,3.4,1.9,4.116666667,3.4,1.865
03/03/2012,Wigan,Swansea,0,2,A,0,1,A,A Marriner,14,12,8,8,15,7,8,4,2,2,0,1,2.5,3.25,2.88,2.45,3.1,2.95,2.45,3.2,2.85,2.4,3.2,2.7,2.3,3.3,3,2.5,3.2,2.8,2.433333333,3.208333333,2.863333333
04/03/2012,Fulham,Wolves,5,0,H,2,0,H,M Jones,25,8,19,3,7,9,7,7,1,2,0,0,1.57,3.75,6.5,1.55,3.9,6,1.55,3.75,6,1.6,3.6,5,1.57,3.6,6.5,1.571,3.75,6,1.5685,3.725,6
04/03/2012,Newcastle,Sunderland,1,1,D,0,1,A,M Dean,24,7,12,6,14,14,19,4,5,3,0,1,2.1,3.4,3.5,2.1,3.3,3.7,2.1,3.25,3.4,2,3.3,3.3,2.1,3.25,3.5,2.1,3.3,3.4,2.083333333,3.3,3.466666667
04/03/2012,Tottenham,Man United,1,3,A,0,1,A,M Atkinson,18,6,9,5,8,10,7,3,1,2,0,0,2.88,3.4,2.4,2.85,3.4,2.5,2.75,3.25,2.5,2.8,3.2,2.3,2.8,3.25,2.5,2.875,3.3,2.375,2.825833333,3.3,2.429166667
10/03/2012,Aston Villa,Fulham,1,0,H,0,0,D,J Moss,19,5,8,1,9,11,10,4,2,0,0,0,2.5,3.25,2.88,2.35,3.2,3,2.4,3.2,2.9,2.4,3.2,2.7,2.3,3.3,3,2.4,3.25,2.875,2.391666667,3.233333333,2.8925
10/03/2012,Bolton,QPR,2,1,H,1,0,H,M Atkinson,11,17,7,11,13,13,10,6,2,2,0,0,2.5,3.25,2.88,2.45,3.3,2.95,2.35,3.25,2.9,2.1,3.2,3.2,2.3,3.25,3.1,2.375,3.25,2.9,2.345833333,3.25,2.988333333
10/03/2012,Chelsea,Stoke,1,0,H,0,0,D,A Marriner,21,8,11,3,12,15,14,1,1,2,0,1,1.4,4.5,8.5,1.38,4.4,8.5,1.4,4.2,8,1.35,4.5,7.3,1.4,4.33,8,1.4,4.5,7.5,1.388333333,4.405,7.966666667
10/03/2012,Everton,Tottenham,1,0,H,1,0,H,M Halsey,9,21,5,9,13,11,0,8,2,2,0,0,2.88,3.25,2.5,2.9,3.3,2.5,2.8,3.25,2.4,2.6,3.2,2.5,2.75,3.3,2.5,2.9,3.2,2.4,2.805,3.25,2.466666667
10/03/2012,Sunderland,Liverpool,1,0,H,0,0,D,A Taylor,6,9,1,5,13,15,3,2,1,1,0,0,3.8,3.4,2,4.1,3.3,2,3.6,3.3,2,3.3,3.3,2,3.75,3.3,2,3.6,3.4,2,3.691666667,3.333333333,2
10/03/2012,Wolves,Blackburn,0,2,A,0,1,A,C Foy,14,12,7,8,10,10,3,4,1,2,0,0,2.38,3.3,3,2.35,3.3,3.1,2.3,3.25,3,2.2,3.2,3,2.38,3.3,2.9,2.35,3.3,2.9,2.326666667,3.275,2.983333333
11/03/2012,Man United,West Brom,2,0,H,1,0,H,L Probert,20,6,9,3,5,13,8,5,0,1,0,1,1.29,5.5,11,1.3,5,10,1.3,5,9,1.2,5.5,12,1.25,5.5,12,1.3,4.8,10.5,1.273333333,5.216666667,10.75
11/03/2012,Norwich,Wigan,1,1,D,1,0,H,K Friend,13,18,6,9,12,7,3,5,4,4,0,0,1.83,3.6,4.33,1.8,3.6,4.25,1.87,3.4,4,1.85,3.4,3.8,1.83,3.5,4.33,1.85,3.4,4.2,1.838333333,3.483333333,4.151666667
11/03/2012,Swansea,Man City,1,0,H,0,0,D,L Mason,8,18,5,13,9,14,7,9,0,2,0,0,6,3.75,1.62,6.5,3.8,1.53,6,3.5,1.6,5.5,3.9,1.5,6,3.6,1.6,6.25,3.75,1.55,6.041666667,3.716666667,1.566666667
12/03/2012,Arsenal,Newcastle,2,1,H,1,1,D,H Webb,21,5,13,3,11,12,6,3,2,3,0,0,1.44,4.33,7.5,1.45,4.33,6.75,1.45,4.2,6.5,1.45,3.9,6.5,1.5,3.8,7,1.45,4.2,7,1.456666667,4.126666667,6.875
13/03/2012,Liverpool,Everton,3,0,H,1,0,H,P Dowd,15,5,10,3,6,7,4,4,1,4,0,0,1.73,3.4,5.5,1.7,3.6,5.5,1.75,3.5,4.5,1.8,3.4,4,1.8,3.5,4.5,1.7,3.5,5,1.746666667,3.483333333,4.833333333
17/03/2012,Fulham,Swansea,0,3,A,0,1,A,M Halsey,14,10,7,7,8,7,6,2,0,0,0,0,1.83,3.5,4.5,1.78,3.6,4.75,1.85,3.3,4.33,1.75,3.4,4.3,1.83,3.3,4.5,1.85,3.4,4.2,1.815,3.416666667,4.43
17/03/2012,Wigan,West Brom,1,1,D,0,0,D,M Oliver,20,8,6,2,8,10,13,5,2,4,0,0,2.75,3.3,2.6,2.85,3.4,2.5,2.75,3.2,2.5,2.55,3.2,2.55,2.75,3.3,2.5,2.75,3.25,2.5,2.733333333,3.275,2.525
18/03/2012,Newcastle,Norwich,1,0,H,1,0,H,P Dowd,15,12,10,5,8,15,4,5,0,3,0,0,1.8,3.6,4.5,1.72,3.75,4.5,1.8,3.75,4,1.7,3.5,4.4,1.8,3.5,4.5,1.775,3.75,4.2,1.765833333,3.641666667,4.35
18/03/2012,Wolves,Man United,0,5,A,0,3,A,A Taylor,7,22,3,18,6,11,4,7,1,1,1,0,9,5,1.33,8.5,5,1.33,8.5,4.75,1.33,7.3,4.5,1.35,9,5,1.33,10,5,1.3,8.716666667,4.875,1.328333333
20/03/2012,Blackburn,Sunderland,2,0,H,0,0,D,M Atkinson,16,2,9,0,13,10,7,8,0,1,0,0,2.4,3.4,2.88,2.4,3.3,3,2.35,3.3,2.85,2.4,3.2,2.7,2.5,3.3,2.75,2.4,3.3,2.85,2.408333333,3.3,2.838333333
21/03/2012,Everton,Arsenal,0,1,A,0,1,A,L Mason,7,12,2,8,11,11,4,6,2,1,0,0,3,3.4,2.3,3.1,3.4,2.3,2.9,3.25,2.35,3,3.2,2.2,3,3.25,2.38,2.875,3.3,2.375,2.979166667,3.3,2.3175
21/03/2012,Man City,Chelsea,2,1,H,0,0,D,M Dean,20,6,10,5,8,7,11,4,1,2,0,0,1.91,3.6,4,1.87,3.6,4.2,1.9,3.5,3.75,1.8,3.4,4,1.83,3.5,4.33,1.833,3.5,4.2,1.857166667,3.516666667,4.08
21/03/2012,QPR,Liverpool,3,2,H,0,0,D,H Webb,10,18,5,11,8,6,7,17,0,0,0,0,5,3.6,1.73,4.75,3.6,1.78,4.33,3.6,1.75,4,3.4,1.8,4.5,3.5,1.8,4.5,3.5,1.75,4.513333333,3.533333333,1.768333333
21/03/2012,Tottenham,Stoke,1,1,D,0,0,D,M Jones,24,8,18,2,10,10,13,1,1,1,0,0,1.4,4.5,8.5,1.4,4.4,7.75,1.4,4.25,8,1.45,3.9,6.5,1.44,4,8,1.4,4.333,8,1.415,4.2305,7.791666667
24/03/2012,Arsenal,Aston Villa,3,0,H,2,0,H,P Dowd,20,3,12,2,6,13,15,5,0,5,0,0,1.33,5,10,1.31,5,9.5,1.35,4.5,9,1.3,4.8,8.5,1.36,4.5,9,1.333,4.75,9,1.3305,4.758333333,9.166666667
24/03/2012,Bolton,Blackburn,2,1,H,2,0,H,A Marriner,12,10,6,4,8,3,11,4,0,2,0,0,2.4,3.4,2.9,2.35,3.4,2.85,2.4,3.4,2.75,2.3,3.2,2.8,2.38,3.25,3,2.3,3.3,3,2.355,3.325,2.883333333
24/03/2012,Chelsea,Tottenham,0,0,D,0,0,D,M Atkinson,10,19,5,7,9,11,6,5,1,2,0,0,1.83,3.6,4.33,1.83,3.7,4.25,1.85,3.5,4,1.9,3.3,3.7,1.91,3.5,4,1.85,3.55,4,1.861666667,3.525,4.046666667
24/03/2012,Liverpool,Wigan,1,2,A,0,1,A,L Mason,12,6,9,5,14,10,6,0,1,2,0,0,1.29,5.5,11,1.25,5.25,12.5,1.3,5,9,1.35,4.5,7.3,1.29,5,11,1.285,5.2,10,1.294166667,5.075,10.13333333
24/03/2012,Norwich,Wolves,2,1,H,2,1,H,M Clattenburg,15,10,11,6,13,7,5,5,2,2,1,0,1.73,3.75,4.75,1.75,3.7,4.4,1.75,3.4,4.75,1.8,3.4,4,1.73,3.6,4.8,1.75,3.6,4.5,1.751666667,3.575,4.533333333
24/03/2012,Stoke,Man City,1,1,D,0,0,D,H Webb,10,16,3,11,15,12,5,7,1,2,0,0,6,3.75,1.62,5.75,3.8,1.62,5.5,3.6,1.62,5,3.6,1.6,6,3.6,1.62,5.5,3.75,1.6,5.625,3.683333333,1.613333333
24/03/2012,Sunderland,QPR,3,1,H,1,0,H,M Jones,15,10,8,6,11,9,5,2,2,3,0,1,2,3.4,3.8,1.95,3.3,3.9,2,3.2,3.75,2,3.3,3.3,1.91,3.4,4,1.95,3.4,3.75,1.968333333,3.333333333,3.75
24/03/2012,Swansea,Everton,0,2,A,0,0,D,N Swarbrick,10,15,3,8,10,10,3,3,1,2,0,0,2.2,3.25,3.4,2.15,3.2,3.4,2.2,3.2,3.2,2.2,3.2,3,2.2,3.25,3.4,2.2,3.2,3.25,2.191666667,3.216666667,3.275
25/03/2012,West Brom,Newcastle,1,3,A,0,3,A,C Foy,14,10,6,7,10,4,10,4,0,1,0,0,2.3,3.4,3.1,2.3,3.4,3.1,2.3,3.25,3,2.4,3.2,2.7,2.38,3.25,3,2.3,3.3,3,2.33,3.3,2.983333333
26/03/2012,Man United,Fulham,1,0,H,1,0,H,M Oliver,19,5,16,4,17,6,7,1,1,0,0,0,1.22,6,15,1.22,5.75,13,1.25,5.25,11,1.25,5,10,1.22,6,13,1.222,5.6,13,1.230333333,5.6,12.5
31/03/2012,Aston Villa,Chelsea,2,4,A,0,1,A,L Mason,9,12,5,9,13,5,6,4,1,0,0,0,4.5,3.5,1.83,4.2,3.6,1.88,4.25,3.4,1.83,3.8,3.3,1.87,4,3.4,1.91,4.2,3.4,1.85,4.158333333,3.433333333,1.861666667
